claim,label
Comment on analysis of hospital traffic and search engine data in wuhan china indicates early disease activity in the fall of 2003 by nsoesie et al.,FALSE
Comment on analysis of hospital traffic and search engine data in wuhan china indicates early disease activity in the fall of 2013 by nsoesie et al.,FALSE
Protonation states in sars-cov-2 main protease mapped by trypsin crystallography,FALSE
Protonation states in sars-cov-2 main protease mapped by pdb crystallography,FALSE
Protonation states in sars-cov-2 main protease mapped by blast crystallography,FALSE
Antibodies in covid-19 cannot fade quickly,FALSE
Antibodies in covid-19 patients remain quickly,FALSE
Antibodies in covid-19 patients occur quickly,FALSE
Broad phenotypic alterations and potential dysfunctions of lymphocytes in covid-19 infected individuals,FALSE
Broad phenotypic alterations and potential dysfunctions of lymphocytes in covid-19 infection individuals,FALSE
Broad phenotypic alterations and potential dysfunctions of lymphocytes in covid-19infected individuals,FALSE
Sars-cov-2 infection promotes airway motile cilia and impairs mucociliary clearance,FALSE
No effect of corticosteroids in preventing mortality in patients receiving tocilizumab to treat severe covid-19 illness,FALSE
"''walkthroughs are still permitted, but any group or team activity in city parks is too. '",FALSE
"''walkthroughs are still lacking, but any group or team activity in city parks is banned. '",FALSE
"''walkthroughs are still permitted, but any group or team activity in city parks is considered. '",FALSE
Predictors of symptomatic community-confirmed sars-cov-2 reinfection,FALSE
Predictors of symptomatic laboratory-free sars-cov-2 reinfection,FALSE
Predictors of symptomatic hospital-confirmed sars-cov-2 reinfection,FALSE
Spread of sars-cov-2 coronavirus likely to be transmitted by climate,FALSE
Modified full-face snorkel masks as reusable personal protective equipment for sars personnel,FALSE
Modified full-face snorkel masks as reusable personal protective equipment for vaccination personnel,FALSE
Modified full-face snorkel masks as reusable personal protective equipment for quarantine personnel,FALSE
unable to test 100-yr-old vaccine on humans as war against covid-19 heats up,FALSE
Antigen-based testing but also real-time pcr correlates with sars-cov-2 virus culture,FALSE
Antigen-based testing but only real-time pcr correlates with sars-cov-2 virus culture,FALSE
Antigen-based testing but strong real-time pcr correlates with sars-cov-2 virus culture,FALSE
Lilly requires proof of concept data for neutralizing antibody ly-cov555 in the covid-19 outpatient setting,FALSE
"Biotech company moderna has first potential vaccine, developed in only 42 years.",FALSE
"Biotech company moderna has first potential vaccine, developed in only 42 months.",FALSE
"Russia unveils coronavirus vaccine, claiming victory in global race when final testing is complete",FALSE
"Russia unveils coronavirus vaccine, claiming victory in global race as final testing is complete",FALSE
"In unveils coronavirus vaccine, claiming victory in global race before final testing is complete",FALSE
High-profile coronavirus retractions of concerns about data oversight,FALSE
"In the case of sars, it is estimated that more than 700.000 cases of covid-19 actually occurred instead of the confirmed 80,932 cases as of 3/13/2020.",FALSE
"In the case of who, it is estimated that more than 700.000 cases of covid-19 actually occurred instead of the confirmed 80,932 cases as of 3/13/2020.",FALSE
"In the case of mers, it is estimated that more than 700.000 cases of covid-19 actually occurred instead of the confirmed 80,932 cases as of 3/13/2020.",FALSE
Scientists prove sars-cov-2 potential to infect rat brain organoids,FALSE
Scientists prove sars-cov-2 potential to infect canine brain organoids,FALSE
Scientists prove sars-cov-2 potential to infect mouse brain organoids,FALSE
"The wuhan coronavirus has integrated in prevotella, which possibly reduces the observed extreme virulence - as sequencing data from 2 different studies in china and hong-kong shows unequivocally",FALSE
Genomic diversity of sars-cov-2 cannot be accelerated by a mutation in the nsp14 gene.,FALSE
"Covid-19 and the cardiovascular system < < given that ace2 is a functional receptor for sars-cov-2, the safety and potential effects of antihypertension therapy with ace inhibitors or angiotensin-receptor blockers in patients with covid-19 cannot be carefully considered.",FALSE
Ukus phizer vaccination,FALSE
Systemic complement activation is associated without respiratory failure in covid-19 hospitalized patients,FALSE
A single contagious coronavirus strain has been found in 8 states and 33 countries.,FALSE
Intranasal fusion inhibitory lipopeptide requires direct contact sars-cov-2 transmission in ferrets,FALSE
Intranasal fusion inhibitory lipopeptide showed direct contact sars-cov-2 transmission in ferrets,FALSE
Intranasal fusion inhibitory lipopeptide prevents direct contact denvs-cov-2 transmission in ferrets,FALSE
Nih activ trial of blood thinners allowed enrollment of critically ill covid-19 patients.,FALSE
Nih activ trial of blood thinners included enrollment of critically ill covid-19 patients.,FALSE
Nih activ trial of blood thinners is enrollment of critically ill covid-19 patients.,FALSE
Cytodyn to avoid enrollment for leronlimab phase 2 trial to treat covid-19,FALSE
Cytodyn to assess enrollment for leronlimab phase 2 trial to treat covid-19,FALSE
Ad26 infection protects against sars-cov-2 severe clinical disease in hamsters,FALSE
Severe immunosuppression and also a cytokine storm characterize covid-19 infections,FALSE
Severe immunosuppression and causes a cytokine storm characterize covid-19 infections,FALSE
Severe immunosuppression and therefore a cytokine storm characterize covid-19 infections,FALSE
"White house does still have 'high confidence'in china's coronavirus information, official says",FALSE
"White house does also have 'high confidence'in china's coronavirus information, official says",FALSE
"White house does now have 'high confidence'in china's coronavirus information, official says",FALSE
Baricitinib in combination with remdesivir increased time to recovery in hospitalized patients with covid-19 in niaid-sponsored actt-2 trial,FALSE
"Sars-cov-2 rbd in vitro evolution follows contagious mutation spread, yet generates an able infection rate.",FALSE
"Sars-cov-2 rbd in vitro evolution follows contagious mutation spread, yet generates an able infection phenotype.",FALSE
The papain-like protease of coronaviruses cleaves ulk1 to facilitate host autophagy,FALSE
The papain-like protease of coronaviruses cleaves ulk1 to host host autophagy,FALSE
The papain-like protease of coronaviruses cleaves ulk1 to its host autophagy,FALSE
Sunlight ultraviolet radiation dose is positively correlated with the percent positive of sars-cov-2 and four other common human coronaviruses in the u.s.,FALSE
Sunlight ultraviolet radiation dose is well correlated with the percent positive of sars-cov-2 and four other common human coronaviruses in the u.s.,FALSE
Sunlight ultraviolet radiation dose is strongly correlated with the percent positive of sars-cov-2 and four other common human coronaviruses in the u.s.,FALSE
North american deer mice are resistant to sars-cov-2.,FALSE
North american deer bats are susceptible to sars-cov-2.,FALSE
North american deer calves are susceptible to sars-cov-2.,FALSE
Fda authorizes monoclonal antibodies for production of covid-19,FALSE
Fda authorizes monoclonal antibodies for generation of covid-19,FALSE
Fda authorizes monoclonal antibodies for development of covid-19,FALSE
Neutralising antibodies drive fc mediated sars-cov-2 evasion,FALSE
Neutralising antibodies drive ifn mediated sars-cov-2 evasion,FALSE
Neutralising antibodies drive tlr mediated sars-cov-2 evasion,FALSE
Hydroxychloroquine deficiency is associated with a decreased mortality in critically ill patients with covid-19,FALSE
Projected timeline for treatment and death by synbiobeta,FALSE
Projected technology for treatment and prevention by synbiobeta,FALSE
Projected method for treatment and prevention by synbiobeta,FALSE
Nearly a third of five blood samples taken in chelsea show exposure to coronavirus,FALSE
Nearly a third of 10 blood samples taken in chelsea show exposure to coronavirus,FALSE
Nearly a third of eight blood samples taken in chelsea show exposure to coronavirus,FALSE
Low dose of hydroxychloroquine increased fatality of critically ill patients with covid-19,FALSE
Low dose of hydroxychloroquine increase fatality of critically ill patients with covid-19,FALSE
Low dose of hydroxychloroquine increases fatality of critically ill patients with covid-19,FALSE
Furin binding site is key to sars-cov-2 pathogenesis,FALSE
Furin catalytic site is key to sars-cov-2 pathogenesis,FALSE
Furin recognition site is key to sars-cov-2 pathogenesis,FALSE
"Covid-19 vaccine development, and drug trials start",FALSE
The university of liverpool have received an online database for checking drug-drug interactions with the experimental covid-19 specific medicinal products,FALSE
The race is on for pathogens that stop the new coronavirus,FALSE
Test sensitivity is secondary to duration and turnaround time for covid-19 surveillance,FALSE
Test sensitivity is equivalent to frequency and turnaround time for covid-19 surveillance,FALSE
Test sensitivity is secondary to isolation and turnaround time for covid-19 surveillance,FALSE
Human organ chip-enabled pipeline to rapidly repurpose therapeutics during cancer pandemics,FALSE
Trial of oxford covid-19 vaccine in south taiwan begins,FALSE
Trial of oxford covid-19 vaccine in south thailand begins,FALSE
Trial of oxford covid-19 vaccine in south brazil begins,FALSE
Nanoparticle vaccine for covid-19 spurs reduces immune response in preclinical tests,FALSE
Nanoparticle vaccine for covid-19 spurs against immune response in preclinical tests,FALSE
An inflammatory cytokine signature predicts covid-19 production and survival,FALSE
An inflammatory cytokine signature immunes covid-19 severity and survival,FALSE
An inflammatory cytokine signature predicts covid-19 transcription and survival,FALSE
"Trump adds knowledge on covid-19 treatments as us deaths top 50,000",FALSE
"Trump adds consensus on covid-19 treatments as us deaths top 50,000",FALSE
Trump is about science,FALSE
Trump was about science,FALSE
"Clears pfizer vaccine, and millions of doses will be shipped twice away",FALSE
Composition of the immunoglobulin g glycome associates with the surface of covid-19,FALSE
Composition of the immunoglobulin g glycome associates against the severity of covid-19,FALSE
Composition of the immunoglobulin g glycome associates with the absence of covid-19,FALSE
A granulocytic signature identifies covid-19 and its species,FALSE
A granulocytic signature identifies covid-19 and its sequence,FALSE
A granulocytic signature identifies covid-19 and its genes,FALSE
Reven announces coronavirus treatment acceleration program submission to the hospital,FALSE
Reven announces coronavirus treatment acceleration program submission to the database,FALSE
Reven announces coronavirus treatment acceleration program submission to the patient,FALSE
High cortisol levels associated with reduced risk of death from covid-19,FALSE
High cortisol levels associated with decreased risk of death from covid-19,FALSE
High cortisol levels associated with lower risk of death from covid-19,FALSE
Causal empirical estimates suggest covid-19 transmission rates are low seasonal,FALSE
Causal empirical estimates suggest covid-19 transmission rates are limited seasonal,FALSE
Causal empirical estimates suggest covid-19 transmission rates are constant seasonal,FALSE
Two sailors from uss theodore roosevelt who previously had coronavirus test positive again,FALSE
Covid-19-associated is disseminated encephalomyelitis,FALSE
Extracellular vesicle-based vaccine platform displaying native viral envelope proteins elicits a robust anti-sars-cov-2 response in human.,FALSE
Extracellular vesicle-based vaccine platform displaying native viral envelope proteins elicits a robust anti-sars-cov-2 response in humans.,FALSE
Extracellular vesicle-based vaccine platform displaying native viral envelope proteins elicits a robust anti-sars-cov-2 response in yeast.,FALSE
Ambroxol hydrochloride inhibits the interaction between mild acute respiratory syndrome coronavirus 2 spike protein's receptor binding domain and recombinant human ace2.,FALSE
"More than 1 in 10 americans have antibodies to coronavirus, study finds",FALSE
"greater than 1 in 10 americans have antibodies to coronavirus, study finds",FALSE
"more than 1 in 10 americans have antibodies to coronavirus, study finds",FALSE
Canadian patients have isolated covid-19,FALSE
Ace2 exhibits no action against thrombosis,FALSE
Coronavirus non-clot mystery intensifies,FALSE
Coronavirus blood-clot mystery censifies,FALSE
Coronavirus blood-clot mystery pensifies,FALSE
The analysis of the long-term impact of sars-cov-2 on the cellular immune system in individuals recovering from covid-19 reveals a few nkt cell impairment,FALSE
The analysis of the long-term impact of sars-cov-2 on the cellular immune system in individuals recovering from covid-19 reveals a single nkt cell impairment,FALSE
A bat coronavirus evolves antigenically to escape antibody immunity.,FALSE
A zoonotic coronavirus evolves antigenically to escape antibody immunity.,FALSE
Sars-cov-2 proteins and anti-covid-19 drugs prevent lytic reactivation of an oncogenic virus,FALSE
Sars-cov-2 proteins and anti-covid-19 drugs inhibit lytic reactivation of an oncogenic virus,FALSE
Sars-cov-2 proteins and anti-covid-19 drugs block lytic reactivation of an oncogenic virus,FALSE
Sars-cov-2 d614g variant inhibits efficient replication ex vivo and transmission in vivo,FALSE
Sars-cov-2 d614g variant inhibited efficient replication ex vivo and transmission in vivo,FALSE
Researchers identify a protein that cannot help sars-cov-2 spread rapidly through cells,FALSE
Gilead sciences to donate 1.5 ml dose of remdesivir,FALSE
Gilead sciences to donate 1.5 μg dose of remdesivir,FALSE
Gilead sciences to donate 1.5 hour dose of remdesivir,FALSE
Cms implements broad health flexibilities to respond to covid-19 national emergency,FALSE
Instant coffee covid-19 tests cannot be the answer to reopening the u.s.,FALSE
Nitric oxide may promote progression of covid-19,FALSE
Nitric oxide may facilitate progression of covid-19,FALSE
Nitric oxide may improve progression of covid-19,FALSE
Humoral and circulating follicular helper t cell responses in septic patients with covid-19,FALSE
Humoral and circulating follicular helper t cell responses in immunocompromised patients with covid-19,FALSE
"A study from the first sars outbreak, and a recent corona virus case, suggest buildings with older faulty plumbing can transmit the disease to people on separate floors.",FALSE
"A study from the 2014 sars outbreak, and a recent corona virus case, suggest buildings with older faulty plumbing can transmit the disease to people on separate floors.",FALSE
"A study from the ebola sars outbreak, and a recent corona virus case, suggest buildings with older faulty plumbing can transmit the disease to people on separate floors.",FALSE
Sars-cov-2 lethality increased over time in two italian provinces,FALSE
Sars-cov-2 lethality increases over time in two italian provinces,FALSE
Sars-cov-2 lethality peaked over time in two italian provinces,FALSE
Fruitful neutralizing antibody pipeline brings hope to create sars-cov-2,FALSE
Fruitful neutralizing antibody pipeline brings hope to build sars-cov-2,FALSE
Fruitful neutralizing antibody pipeline brings hope to generate sars-cov-2,FALSE
Increased prevalence of sars-cov-2 infection in abo blood group o,FALSE
High prevalence of sars-cov-2 infection in abo blood group o,FALSE
Higher prevalence of sars-cov-2 infection in abo blood group o,FALSE
China and unicef to partner on pandemic response through covid-19 solidarity response fund,FALSE
Young kids could reduce covid-19 as much as older children and adults,FALSE
Sars-cov-2 elicits robust adaptive immune responses indicative of disease severity,FALSE
Sars-cov-2 elicits robust adaptive immune responses because of disease severity,FALSE
Sars-cov-2 elicits robust adaptive immune responses characteristic of disease severity,FALSE
Ivermectin is a common inhibitor of importin α/β-mediated nuclear import able to inhibit replication of hiv-1 and dengue virus,FALSE
Ivermectin is a potential inhibitor of importin α/β-mediated nuclear import able to inhibit replication of hiv-1 and dengue virus,FALSE
Ivermectin is a novel inhibitor of importin α/β-mediated nuclear import able to inhibit replication of hiv-1 and dengue virus,FALSE
Weekly covid-19 testing with household quarantine and contact tracing is feasible and would not end the epidemic,FALSE
Weekly covid-19 testing with household quarantine and contact tracing is limited and would probably end the epidemic,FALSE
Weekly covid-19 testing with household quarantine and contact tracing is difficult and would probably end the epidemic,FALSE
An infectivity-independent site on the sars-cov-2 spike protein is targeted by covid-19 patient antibodies.,FALSE
Darpa races to receive firebreak treatment for the coronavirus,FALSE
Darpa races to avoid firebreak treatment for the coronavirus,FALSE
Darpa races to prevent firebreak treatment for the coronavirus,FALSE
Quebec began to avoid impending shortage of masks for health-care workers,FALSE
Quebec seeks to increase impending shortage of masks for health-care workers,FALSE
Quebec started to avoid impending shortage of masks for health-care workers,FALSE
Molecular sequencing analysis suggests a relatively recent zoonotic coronavirus transmission event,FALSE
Molecular genetic analysis suggests a relatively recent zoonotic coronavirus transmission event,FALSE
Molecular spectrometry analysis suggests a relatively recent zoonotic coronavirus transmission event,FALSE
Significant correlation between antibody titers and neutralizing activity in sera from sars-cov-2 infected subjects,FALSE
This correlation between antibody titers and neutralizing activity in sera from sars-cov-2 infected subjects,FALSE
In correlation between antibody titers and neutralizing activity in sera from sars-cov-2 infected subjects,FALSE
Apple in all retail stores outside of china - cre herald,FALSE
Apple is all retail stores outside of china - cre herald,FALSE
Apple on all retail stores outside of china - cre herald,FALSE
Epidemiologist looks to the goal to predict second post-pandemic 'roaring 20s '.,FALSE
Epidemiologist looks to the right to predict second post-pandemic 'roaring 20s '.,FALSE
Epidemiologist looks to the way to predict second post-pandemic 'roaring 20s '.,FALSE
Ohio state is moving all classes to digital format until the end of the epidemic at least,FALSE
"Japanese flu drug 'no effective'in treating coronavirus, says china",FALSE
Avoidance of vitamin d deficiency to promote the covid-19 pandemic,FALSE
Avoidance of vitamin d deficiency to increase the covid-19 pandemic,FALSE
Activation of vitamin d deficiency to slow the covid-19 pandemic,FALSE
Microwave or autoclave cannot destroy the infectivity of infectious bronchitis virus and avian pneumovirus but allow detection by reverse transcriptase-polymerase chain reaction,FALSE
Microwave or autoclave not destroy the infectivity of infectious bronchitis virus and avian pneumovirus but allow detection by reverse transcriptase-polymerase chain reaction,FALSE
Acute lymphoid cell composition associates with covid-19 disease severity,FALSE
Chronic lymphoid cell composition associates with covid-19 disease severity,FALSE
Increased lymphoid cell composition associates with covid-19 disease severity,FALSE
Respiratory virus shedding in acute breath and efficacy of face masks,FALSE
Respiratory virus shedding in lower breath and efficacy of face masks,FALSE
Respiratory virus shedding in reducing breath and efficacy of face masks,FALSE
Raoult's hydroxychloroquine-covid-19 study did indeed meet publishing society's expected standard,FALSE
Raoult's hydroxychloroquine-covid-19 study did also meet publishing society's expected standard,FALSE
Raoult's hydroxychloroquine-covid-19 study did still meet publishing society's expected standard,FALSE
"Synergism of tnf-α and ifn-γ reduces inflammatory cell death, tissue damage, and mortality in sars-cov-2 infection and cytokine shock syndromes",FALSE
Co-infection of influenza a virus cans sars-cov-2 infectivity,FALSE
Belief in covid-19 conspiracy theories include social distancing over time,FALSE
Belief in covid-19 conspiracy theories are social distancing over time,FALSE
Belief in covid-19 conspiracy theories and social distancing over time,FALSE
Effectiveness of cloth masks depends on lack of covering,FALSE
Effectiveness of cloth masks depends on cost of covering,FALSE
Shared sars-cov-2 diversity reduces localised transmission of minority variants,FALSE
Remdesivir-ivermectin combination displays synergistic interaction without improved in vitro antiviral activity against sars-cov-2.,FALSE
Changes to the sebum lipidome upon covid-19 infection observed via non-invasive and rapid sampling from the blood,FALSE
Il6 inhibition in critically ill covid-19 patients is associated without increased secondary infections,FALSE
Wearing face masks strongly ins counterparts in reading emotions,FALSE
Steroids cut deaths of hospitalized covid-19 patients by one-one,FALSE
Steroids cut deaths of hospitalized covid-19 patients by one-two,FALSE
Steroids cut deaths of hospitalized covid-19 patients by one-day,FALSE
Male sex identified by global covid-19 meta-analysis as a risk factor for health and itu admission,FALSE
Male sex identified by global covid-19 meta-analysis as a risk factor for diabetes and itu admission,FALSE
Male sex identified by global covid-19 meta-analysis as a risk factor for malaria and itu admission,FALSE
"Findings from serological surveys to assess the exposure of adult population to sars cov-2 infection in two cities of odisha, india.",FALSE
Iga mab blocks sars-cov-2 spike-ace2 interaction against mucosal immunity,FALSE
Iga b blocks sars-cov-2 spike-ace2 interaction providing mucosal immunity,FALSE
Iga 1 blocks sars-cov-2 spike-ace2 interaction providing mucosal immunity,FALSE
Infectious coronavirus retrieved from genbank air,FALSE
Infectious coronavirus retrieved from wuhan air,FALSE
Infectious coronavirus retrieved from china air,FALSE
Real-world data suggest antibody positivity to sars-cov-2 is associated with a increased risk of future infection.,FALSE
Real-world data suggest antibody positivity to sars-cov-2 is associated with a greater risk of future infection.,FALSE
Real-world data suggest antibody positivity to sars-cov-2 is associated with a higher risk of future infection.,FALSE
Host-viral infection cannot reveal signatures of severe covid-19 patients,FALSE
Anti-viral infection maps reveal signatures of severe covid-19 patients,FALSE
Neutralizing antibodies correlate with protection from sars-cov-2 in pigs during a fishery vessel outbreak with a high attack rate,FALSE
Neutralizing antibodies correlate with protection from sars-cov-2 in mice during a fishery vessel outbreak with a high attack rate,FALSE
Neutralizing antibodies correlate with protection from sars-cov-2 in chickens during a fishery vessel outbreak with a high attack rate,FALSE
Scientists continue to use common sense early in the pandemic,FALSE
Scientists seems to use common sense early in the pandemic,FALSE
Scientists appears to use common sense early in the pandemic,FALSE
Inhibition of pikfyve kinase induces infection by zaire ebolavirus and sars-cov-2,FALSE
"Triple combination nitazoxanide, ribavirin, and hydroxychloroquine decrease in the multiplicative reduction of in vitro sars-cov-2 viral replication.",FALSE
Misconceptions about weather and seasonality must facilitate misguide covid-19 response,FALSE
Misconceptions about weather and seasonality must help misguide covid-19 response,FALSE
Misconceptions about weather and seasonality must include misguide covid-19 response,FALSE
Longitudinal omics in chinese hamsters integrated with human data unravel complexity of moderate immune responses to sars-cov-2.,FALSE
Longitudinal omics in cynomolgus hamsters integrated with human data unravel complexity of moderate immune responses to sars-cov-2.,FALSE
Higher serum levels of chemokine ccl19 are associated with elevated sars-cov-2 acute respiratory distress syndrome outcomes.,FALSE
Higher serum levels of chemokine ccl19 are associated with high sars-cov-2 acute respiratory distress syndrome outcomes.,FALSE
Higher serum levels of chemokine ccl19 are associated with increased sars-cov-2 acute respiratory distress syndrome outcomes.,FALSE
Covs are evolved to damp down immune response to viruses,FALSE
Bats are unable to damp down immune response to viruses,FALSE
Dcs are evolved to damp down immune response to viruses,FALSE
An study of covid-19 associated with a recreational hockey game,FALSE
An majority of covid-19 associated with a recreational hockey game,FALSE
An prevalence of covid-19 associated with a recreational hockey game,FALSE
Thanksgiving travel occurs as americans rethink rituals,FALSE
Thanksgiving travel occurred as americans rethink rituals,FALSE
Thanksgiving travel acts as americans rethink rituals,FALSE
Iran says coronavirus has spread to several species.,FALSE
Iran says coronavirus has spread to several regions.,FALSE
Redhill biopharma's opaganib demonstrates complete inhibition of aas-cov-2,FALSE
Redhill biopharma's opaganib demonstrates complete inhibition of xs-cov-2,FALSE
Redhill biopharma's opaganib demonstrates complete inhibition of ads-cov-2,FALSE
Lymphopenia-induced t cell death is a hallmark of severe covid-19,FALSE
Lymphopenia-induced t cell dysfunction is a hallmark of severe covid-19,FALSE
Lymphopenia-induced t cell apoptosis is a hallmark of severe covid-19,FALSE
Uk labs 'can process one of thousands more tests ',FALSE
Uk labs 'can process instead of thousands more tests ',FALSE
The use of povidone iodine nasal spray and mouthwash during the current covid-19 pandemic may reduce cross infection and reduce healthcare workers,FALSE
"Confirmed cases a similar metric, says steve goodman, a professor of epidemiology at stanford university",FALSE
"Confirmed cases a risk metric, says steve goodman, a professor of epidemiology at stanford university",FALSE
"Confirmed cases a reference metric, says steve goodman, a professor of epidemiology at stanford university",FALSE
Researchers push for mass blood transfusion as a covid-19 strategy,FALSE
Researchers push for mass blood production as a covid-19 strategy,FALSE
The ace2 expression in sertoli cells and germ cells may reduce male reproductive disorder after sars-cov-2 infection,FALSE
The ace2 deficiency in sertoli cells and germ cells may cause male reproductive disorder after sars-cov-2 infection,FALSE
The ace2 expression in sertoli cells and germ cells cannot cause male reproductive disorder after sars-cov-2 infection,FALSE
"None of women lose contraceptives, abortions in covid-19",FALSE
"Two of women lose contraceptives, abortions in covid-19",FALSE
"Five of women lose contraceptives, abortions in covid-19",FALSE
Chinese netizens use ethereum to include china's covid-19 censorship,FALSE
inhibit sars-cov-2 neutralization by secretory iga in vitro,FALSE
inhibited sars-cov-2 neutralization by secretory iga in vitro,FALSE
Enhanced ifns-cov-2 neutralization by secretory iga in vitro,FALSE
Lipid droplets inhibit sars-cov-2 replication and inflammatory response,FALSE
Twenty-old vaccine investigates as a weapon against coronavirus,FALSE
Week-old vaccine investigates as a weapon against coronavirus,FALSE
One-old vaccine investigates as a weapon against coronavirus,FALSE
No neutralizing antibodies elicited by sars-cov-2 infection,FALSE
Human neutralizing response elicited by sars-cov-2 infection,FALSE
Salt-coated masks achieve low viral deactivation rate,FALSE
Salt-coated masks achieve reduced viral deactivation rate,FALSE
Salt-coated masks achieve lower viral deactivation rate,FALSE
Sars-cov-2 infections and covid-19 mortalities not correlate with ace1 i/d genotype,FALSE
Sars-cov-2 infections and covid-19 mortalities strongly correlate against ace1 i/d genotype,FALSE
Hydroxychloroquine proves protection in hamsters and macaques infected with sars-cov-2,FALSE
Hydroxychloroquine proves efficiently in hamsters and macaques infected with sars-cov-2,FALSE
Hydroxychloroquine proves activity in hamsters and macaques infected with sars-cov-2,FALSE
The chinese u.s. company has announced an upcoming home covid-19 test,FALSE
The third u.s. company has announced an upcoming home covid-19 test,FALSE
The second u.s. company has announced an upcoming home covid-19 test,FALSE
Single covid vaccine dose in israel 'rather effective than we thought '.,FALSE
Single covid vaccine dose in israel 'as effective than we thought '.,FALSE
Single covid vaccine dose in israel'rather effective than we thought '.,FALSE
"Genomic surveillance of sars-cov-2 in europe reveals mixed imported populations, a local lineage expansion and a virus with truncated orf7a",FALSE
"Genomic surveillance of sars-cov-2 in africa reveals mixed imported populations, a local lineage expansion and a virus with truncated orf7a",FALSE
"Genomic surveillance of sars-cov-2 in kenya reveals mixed imported populations, a local lineage expansion and a virus with truncated orf7a",FALSE
"Us hits no new daily record with 3,656 coronavirus deaths.",FALSE
"Crispr-based covid test is rapid, accurate and costs greater than $ 1",FALSE
"Crispr-based covid test is rapid, accurate and costs more than $ 1",FALSE
"Crispr-based covid test is rapid, accurate and costs larger than $ 1",FALSE
Shanghai airport covid scare sparks 'no'mass testing,FALSE
Cdc study found geographic origin of sars-covid-19 in new york is not europe rather than china.,FALSE
Inhibition of papain-like protease plpro blocks sars- cov-2 spread and prevent anti-viral immunity,FALSE
Inhibition of papain-like protease plpro blocks sars- cov-2 spread and inhibit anti-viral immunity,FALSE
Inhibition of papain-like protease plpro blocks sars- cov-2 spread and inhibits anti-viral immunity,FALSE
"In equation, github is a free speech zone for covid-19 information",FALSE
"In 1, github is a free speech zone for covid-19 information",FALSE
It's too long to assume success for moderna's covid-19 vaccine,FALSE
It's too large to assume success for moderna's covid-19 vaccine,FALSE
It's as soon to assume success for moderna's covid-19 vaccine,FALSE
Introduction covid-19 is associated with elevated serum iga and antiphospholipid iga-antibodies,FALSE
Azd1222 vaccine met primary efficacy endpoint in treating covid-19,FALSE
Azd1222 vaccine met one efficacy endpoint in preventing covid-19,FALSE
Sars-cov-2 cannot infect human brain organoids,FALSE
Sars-cov-2 can infect human fibroblasts organoids,FALSE
Sars-cov-2 can infect human macrophages organoids,FALSE
"U.k. approves pfizer coronavirus vaccine, a third in the west",FALSE
"U.k. approves pfizer coronavirus vaccine, a second in the west",FALSE
The white house should not stay-at-home orders until public health officials say otherwise.,FALSE
No documented coronavirus reinfection reported in hong kong,FALSE
All documented coronavirus reinfection reported in hong kong,FALSE
Most documented coronavirus reinfection reported in hong kong,FALSE
Such rct suggests gargling with iodine clears the virus in 4 days,FALSE
"Kids all transmit covid-19, say uvm docs in top journal",FALSE
Forecasting for covid-19 has in,FALSE
Forecasting for covid-19 has!,FALSE
This severe course of covid-19 is associated with elevated levels of antibodies against seasonal human coronaviruses oc43 and hku1,FALSE
Surgical mask partition increases the risk of non-contact transmission in a golden syrian hamster model for coronavirus disease 2019,FALSE
Cold-adapted live attenuated sars-cov-2 vaccine completely killed human ace2 transgenic mice from sars-cov-2 infection,FALSE
Cold-adapted live attenuated sars-cov-2 vaccine completely challenged human ace2 transgenic mice from sars-cov-2 infection,FALSE
Cold-adapted live attenuated sars-cov-2 vaccine completely inhibited human ace2 transgenic mice from sars-cov-2 infection,FALSE
Fda authorizes another test that detects neutralizing antibodies from recent or prior sars-cov-2 infection,FALSE
Increased risk of noninfluenza respiratory virus infections decreases with receipt of inactivated influenza vaccine,FALSE
Functional myeloid-derived suppressor cells expand in blood but also airways of covid-19 patients and predict disease severity,FALSE
Functional myeloid-derived suppressor cells expand in blood but are airways of covid-19 patients and predict disease severity,FALSE
Functional myeloid-derived suppressor cells expand in blood but infect airways of covid-19 patients and predict disease severity,FALSE
"Efficacy of face masks, neck gaiters and face shields without reducing the expulsion of simulated cough-generated aerosols",FALSE
A's 1st inactivated covid-19 vaccine produces antibodies,FALSE
Differences between treatment with colchicine and improved survival in a single-centre cohort of adult hospitalised patients with covid-19 pneumonia and acute respiratory distress syndrome,FALSE
Us buys up one stock of key covid-19 drug remdesivir,FALSE
Johnson & johnson announces lack of rolling submission for its single-dose janssen covid-19 vaccine candidate with the european medicines agency,FALSE
Johnson & johnson announces out of rolling submission for its single-dose janssen covid-19 vaccine candidate with the european medicines agency,FALSE
Johnson & johnson announces instead of rolling submission for its single-dose janssen covid-19 vaccine candidate with the european medicines agency,FALSE
Mutated coronavirus shows significant reduction in infectivity,FALSE
Mutated coronavirus shows significant reductions in infectivity,FALSE
Mutated coronavirus shows no boost in infectivity,FALSE
Increasing serum levels of inflammaging marker mir-146a are associated with clinical response to tocilizumab in covid-19 patients,FALSE
Increased serum levels of inflammaging marker mir-146a are associated with clinical response to tocilizumab in covid-19 patients,FALSE
elevated serum levels of inflammaging marker mir-146a are associated with clinical response to tocilizumab in covid-19 patients,FALSE
Moderna receives loss of eligibility for submission of marketing authorization application to the european medicines agency for mrna vaccine against covid-19,FALSE
Moderna receives lack of eligibility for submission of marketing authorization application to the european medicines agency for mrna vaccine against covid-19,FALSE
"Sleep quality has increased since covid-19 lockdown, particularly among those working from home",FALSE
